,LF_leg_hip_q_cur,LF_leg_thigh_q_cur,LF_leg_knee_q_cur,LF_leg_hip_q_cur_dot,LF_leg_thigh_q_cur_dot,LF_leg_knee_q_cur_dot,RF_leg_hip_q_cur,RF_leg_thigh_q_cur,RF_leg_knee_q_cur,RF_leg_hip_q_cur_dot,RF_leg_thigh_q_cur_dot,RF_leg_knee_q_cur_dot,LB_leg_hip_q_cur,LB_leg_thigh_q_cur,LB_leg_knee_q_cur,LB_leg_hip_q_cur_dot,LB_leg_thigh_q_cur_dot,LB_leg_knee_q_cur_dot,RB_leg_hip_q_cur,RB_leg_thigh_q_cur,RB_leg_knee_q_cur,RB_leg_hip_q_cur_dot,RB_leg_thigh_q_cur_dot,RB_leg_knee_q_cur_dot,LF_leg_hip_q_des,LF_leg_thigh_q_des,LF_leg_knee_q_des,LF_leg_hip_q_des_dot,LF_leg_thigh_q_des_dot,LF_leg_knee_q_des_dot,RF_leg_hip_q_des,RF_leg_thigh_q_des,RF_leg_knee_q_des,RF_leg_hip_q_des_dot,RF_leg_thigh_q_des_dot,RF_leg_knee_q_des_dot,LB_leg_hip_q_des,LB_leg_thigh_q_des,LB_leg_knee_q_des,LB_leg_hip_q_des_dot,LB_leg_thigh_q_des_dot,LB_leg_knee_q_des_dot,RB_leg_hip_q_des,RB_leg_thigh_q_des,RB_leg_knee_q_des,RB_leg_hip_q_des_dot,RB_leg_thigh_q_des_dot,RB_leg_knee_q_des_dot,RB_leg_hip_U_des,RB_leg_thigh_U_des,RB_leg_knee_U_des,RB_leg_hip_U_cur,RB_leg_thigh_U_cur,RB_leg_knee_U_cur,x_cur,y_cur,z_cur,R_cur,P_cur,Y_cur,x_des,y_des,z_des,R_des,P_des,Y_des,time
0,,,,,,,,,,,,,,,,,,,0.6980163271534252,0.02477302204928833,0.006800437425293164,-13.267399267399266,-0.0952380952380949,0.024420024420024333,,,,,,,,,,,,,,,,,,,0.0,0.019832008710026994,-0.0848192911020586,0.0,0.0,0.0,-0.6929272756692377,-0.003582171547131807,-1.8568145949670598,-0.05714285714285694,0.01318681318681314,-0.03076923076923066,0,0,0,0,0,0,0,0,0,0,0,0,6.9141387939453125e-06
1,,,,,,,,,,,,,,,,,,,-0.004371709773408838,0.1267795834287,-0.3196205589888355,0.0219780219780219,1.2673992673992664,-2.5934065934065935,,,,,,,,,,,,,,,,,,,0.0,0.2465543116139437,-0.5297033480489759,0.0,0.0,0.0,0.06545617349015487,1.1280952963056077,-1.6082491877962144,0.2417582417582409,0.918681318681319,-1.6747252747252759,0,0,0,0,0,0,0,0,0,0,0,0,0.1005089282989502
2,,,,,,,,,,,,,,,,,,,-0.004371709773408838,0.817509727626458,-1.7166247043564529,-0.0073260073260073,-0.1538461538461533,0.05372405372405353,,,,,,,,,,,,,,,,,,,0.0,0.8463541702374284,-1.7129617272686435,0.0,0.0,0.0,0.09476020279418407,0.7307350060655615,0.01953548803213412,0.08351648351648322,0.6901098901098912,-0.08351648351648322,0,0,0,0,0,0,0,0,0,0,0,0,0.5501930713653564
3,,,,,,,,,,,,,,,,,,,-0.004371709773408838,0.8029373617151094,-1.7049668116273722,0.0219780219780219,-0.2564102564102555,0.708180708180708,,,,,,,,,,,,,,,,,,,0.0,0.8120680620214511,-1.6451247484402105,0.0,0.0,0.0,0.06545617349015487,0.4390242625370888,0.4886605555625255,0.0659340659340657,0.549450549450551,0.5758241758241773,0,0,0,0,0,0,0,0,0,0,0,0,0.6005725860595703
4,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.4473716334782978,-0.9472037842374258,-0.0073260073260073,-1.5164835164835182,3.0622710622710607,,,,,,,,,,,,,,,,,,,0.0,0.3702960003556717,-0.7731675909409704,0.0,0.0,0.0,0.03647073914873289,-0.025029145969003963,0.4184528036580466,0.03956043956043942,-0.01318681318681314,0.23296703296703214,0,0,0,0,0,0,0,0,0,0,0,0,0.8501811027526855
5,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.3191348134584615,-0.6965590905622984,-0.0366300366300365,-1.853479853479854,3.492063492063494,,,,,,,,,,,,,,,,,,,0.0,0.24567411709563913,-0.5279730265512137,0.0,0.0,0.0,0.06577476845276209,0.3842659262234065,-0.1203422118418005,0.01318681318681314,0.0659340659340657,-0.20659340659340586,0,0,0,0,0,0,0,0,0,0,0,0,0.9003446102142334
6,,,,,,,,,,,,,,,,,,,0.027687495231560888,0.8204242008087306,-1.7127387401134229,0.0219780219780219,-0.0366300366300365,-0.09279609279609247,,,,,,,,,,,,,,,,,,,0.0,0.8464756514526357,-1.7132021569389073,0.0,0.0,0.0,-0.5757279266092397,0.557659049508139,0.08352775628640341,-0.5670329670329686,0.5934065934065949,-0.21538461538461462,0,0,0,0,0,0,0,0,0,0,0,0,1.5504329204559326
7,,,,,,,,,,,,,,,,,,,0.027687495231560888,0.6455558098725902,-1.34357213702602,-0.0073260073260073,-1.0915750915750912,2.212454212454214,,,,,,,,,,,,,,,,,,,0.0,0.592338755049751,-1.2109376134796552,0.0,0.0,0.0,-0.5464238973052105,0.02723399511830671,0.440236258473083,-0.5582417582417598,0.08351648351648322,0.33846153846153726,0,0,0,0,0,0,0,0,0,0,0,0,1.750378131866455
8,,,,,,,,,,,,,,,,,,,0.027687495231560888,0.33079270618753753,-0.7101599654128847,-0.0366300366300365,-1.7362637362637372,3.1501831501831483,,,,,,,,,,,,,,,,,,,0.0,0.24684813211670065,-0.5302809635880086,0.0,0.0,0.0,-0.5171198680011813,0.05737225484699948,0.4473968863143747,-0.5670329670329686,0.00439560439560438,0.23296703296703214,0,0,0,0,0,0,0,0,0,0,0,0,1.9003896713256836
9,,,,,,,,,,,,,,,,,,,0.027687495231560888,0.2579308766308088,-0.5877520917575888,-0.0073260073260073,2.3516483516483504,-3.472527472527472,,,,,,,,,,,,,,,,,,,0.0,0.36779696126581296,-0.768246843118043,0.0,0.0,0.0,-0.5464238973052105,-0.1543266589482677,-0.13736755468161244,-0.5670329670329686,0.16263736263736206,-0.1978021978021971,0,0,0,0,0,0,0,0,0,0,0,0,2.1503069400787354
