,LF_leg_hip_q_cur,LF_leg_thigh_q_cur,LF_leg_knee_q_cur,LF_leg_hip_q_cur_dot,LF_leg_thigh_q_cur_dot,LF_leg_knee_q_cur_dot,RF_leg_hip_q_cur,RF_leg_thigh_q_cur,RF_leg_knee_q_cur,RF_leg_hip_q_cur_dot,RF_leg_thigh_q_cur_dot,RF_leg_knee_q_cur_dot,LB_leg_hip_q_cur,LB_leg_thigh_q_cur,LB_leg_knee_q_cur,LB_leg_hip_q_cur_dot,LB_leg_thigh_q_cur_dot,LB_leg_knee_q_cur_dot,RB_leg_hip_q_cur,RB_leg_thigh_q_cur,RB_leg_knee_q_cur,RB_leg_hip_q_cur_dot,RB_leg_thigh_q_cur_dot,RB_leg_knee_q_cur_dot,LF_leg_hip_q_des,LF_leg_thigh_q_des,LF_leg_knee_q_des,LF_leg_hip_q_des_dot,LF_leg_thigh_q_des_dot,LF_leg_knee_q_des_dot,RF_leg_hip_q_des,RF_leg_thigh_q_des,RF_leg_knee_q_des,RF_leg_hip_q_des_dot,RF_leg_thigh_q_des_dot,RF_leg_knee_q_des_dot,LB_leg_hip_q_des,LB_leg_thigh_q_des,LB_leg_knee_q_des,LB_leg_hip_q_des_dot,LB_leg_thigh_q_des_dot,LB_leg_knee_q_des_dot,RB_leg_hip_q_des,RB_leg_thigh_q_des,RB_leg_knee_q_des,RB_leg_hip_q_des_dot,RB_leg_thigh_q_des_dot,RB_leg_knee_q_des_dot,RB_leg_hip_U_des,RB_leg_thigh_U_des,RB_leg_knee_U_des,RB_leg_hip_U_cur,RB_leg_thigh_U_cur,RB_leg_knee_U_cur,x_cur,y_cur,z_cur,R_cur,P_cur,Y_cur,x_des,y_des,z_des,R_des,P_des,Y_des,time
0,,,,,,,,,,,,,,,,,,,0.030601968413819236,0.013115129320212304,0.030116222883445214,0.0219780219780219,0.0219780219780219,-0.004884004884004867,,,,,,,,,,,,,,,,,,,0.0,0.01983200871358992,-0.0848192911020586,0.0,0.0,0.0,-0.6340173902544066,0.11235956588953044,-2.2938262748260714,-0.07472527472527446,0.08351648351648322,-0.13626373626373578,0,0,0,0,0,0,0,0,0,0,0,0,7.152557373046875e-06
1,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.027687495231560888,-0.09034866865033564,0.1098901098901095,0.622710622710624,-0.6007326007326009,,,,,,,,,,,,,,,,,,,0.0,0.03503639992263263,-0.11459653264925716,0.0,0.0,0.0,-0.08074537806738391,-0.47573252888918915,0.11577532075417046,-0.00439560439560438,-0.00439560439560438,0.7604395604395613,0,0,0,0,0,0,0,0,0,0,0,0,0.05065774917602539
2,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.033516441596091795,-0.11172147198698212,0.0512820512820511,0.842490842490843,-1.7338217338217348,,,,,,,,,,,,,,,,,,,0.0,0.06576630937092087,-0.17480770973064766,0.0,0.0,0.0,-0.02213731945932551,-0.1974934869942615,0.4720969789484242,0.0219780219780219,0.3736263736263723,-0.2681318681318672,0,0,0,0,0,0,0,0,0,0,0,0,0.1007845401763916
3,,,,,,,,,,,,,,,,,,,0.0014572365911362795,0.3133058670939164,-0.6266117341878422,-0.0073260073260073,0.4175824175824161,-0.7765567765567761,,,,,,,,,,,,,,,,,,,0.0,0.33063227807743356,-0.6950854157308354,0.0,0.0,0.0,-0.02181872449671829,-0.07105419791207268,-0.592916854303087,0.01318681318681314,-0.10109890109890074,-0.5758241758241773,0,0,0,0,0,0,0,0,0,0,0,0,0.5009090900421143
4,,,,,,,,,,,,,,,,,,,0.0014572365911362795,0.34245059891661356,-0.6868441799547327,-0.0366300366300365,0.3882783882783869,-0.9133089133089124,,,,,,,,,,,,,,,,,,,0.0,0.35706888220323396,-0.7471243431927079,0.0,0.0,0.0,0.007485304807310911,-0.09591272254597882,-0.29229435145059257,-0.0219780219780219,-0.0219780219780219,-0.4879120879120862,0,0,0,0,0,0,0,0,0,0,0,0,0.5508668422698975
5,,,,,,,,,,,,,,,,,,,0.013115129320212304,0.46194399938963215,-0.9510897484804559,0.0219780219780219,-0.0952380952380949,0.14163614163614113,,,,,,,,,,,,,,,,,,,0.0,0.4522378361553101,-0.9345965419623556,0.0,0.0,0.0,-0.284280608382268,-0.09888516944834613,0.18822798872586421,-0.2857142857142847,-0.07472527472527446,0.12747252747252702,0,0,0,0,0,0,0,0,0,0,0,0,1.2005963325500488
6,,,,,,,,,,,,,,,,,,,0.013115129320212304,0.391996643015176,-0.8403397675542313,0.0219780219780219,-0.1538461538461533,0.5323565323565328,,,,,,,,,,,,,,,,,,,0.0,0.38091653221182753,-0.7940817163078088,0.0,0.0,0.0,-0.284280608382268,-0.0677560622208162,0.39280449257191863,-0.29450549450549346,0.04835164835164818,0.514285714285716,0,0,0,0,0,0,0,0,0,0,0,0,1.400914192199707
7,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.059746700236516403,-0.17195391775387256,-0.0073260073260073,-0.3736263736263723,0.7863247863247859,,,,,,,,,,,,,,,,,,,0.0,0.035094409762209455,-0.11471016670760925,0.0,0.0,0.0,-0.4881344336597593,-0.11941943585976666,0.3585502346004804,-0.4879120879120862,-0.07472527472527446,0.27692307692307594,0,0,0,0,0,0,0,0,0,0,0,0,1.9502408504486084
8,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.059746700236516403,-0.17972584623992324,-0.0366300366300365,0.5054945054945073,-0.8253968253968248,,,,,,,,,,,,,,,,,,,0.0,0.09958297866904742,-0.241108017411797,0.0,0.0,0.0,-0.4588304043557301,0.291231063156113,-0.4022465980406501,-0.5230769230769248,0.3296703296703285,-0.3912087912087898,0,0,0,0,0,0,0,0,0,0,0,0,2.1505353450775146
9,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.20255588616770126,-0.4595152717377478,0.0219780219780219,0.3589743589743577,-0.6886446886446885,,,,,,,,,,,,,,,,,,,0.0,0.2385708159150548,-0.514009807254077,0.0,0.0,0.0,-0.5174384629637885,0.3613242359727131,-0.4012460216818946,-0.4615384615384599,0.3296703296703285,-0.1098901098901095,0,0,0,0,0,0,0,0,0,0,0,0,2.3503260612487793
10,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.3191348134584615,-0.6887871620762477,0.0219780219780219,0.3589743589743577,-0.6300366300366301,,,,,,,,,,,,,,,,,,,0.0,0.35627214488076,-0.7455557589155991,0.0,0.0,0.0,-0.5174384629637885,0.3837722694716117,-0.5053353067503984,-0.4879120879120862,0.312087912087911,-0.514285714285716,0,0,0,0,0,0,0,0,0,0,0,0,2.5503125190734863
11,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.40948348210879715,-0.8733704636199491,0.0805860805860803,0.3296703296703285,-1.08913308913309,,,,,,,,,,,,,,,,,,,0.0,0.438254875418274,-0.9070387157912437,0.0,0.0,0.0,-0.5760465215718469,0.24575753651920884,0.41576804570719683,-0.5230769230769248,0.3032967032967022,-0.0219780219780219,0,0,0,0,0,0,0,0,0,0,0,0,2.7503855228424072
12,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.4532005798428287,-0.9608046590880216,0.0219780219780219,-0.0073260073260073,-0.12210012210012167,,,,,,,,,,,,,,,,,,,0.0,0.4632469076536436,-0.9562964044623938,0.0,0.0,0.0,-0.5174384629637885,0.20825256354230604,0.2122652146126769,-0.514285714285716,0.2593406593406584,-0.00439560439560438,0,0,0,0,0,0,0,0,0,0,0,0,3.150120258331299
13,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.4473716334782978,-0.9394318557513751,-0.0073260073260073,-0.2417582417582409,0.1611721611721606,,,,,,,,,,,,,,,,,,,0.0,0.4388942742939621,-0.908298754960283,0.0,0.0,0.0,-0.4881344336597593,0.07221105807152739,0.4614898546496815,-0.4879120879120862,-0.10109890109890074,0.3560439560439548,0,0,0,0,0,0,0,0,0,0,0,0,3.2505409717559814
14,,,,,,,,,,,,,,,,,,,0.02477302204928833,0.3541084916456896,-0.7548485542076738,-0.0366300366300365,-0.3150183150183139,1.0793650793650802,,,,,,,,,,,,,,,,,,,0.0,0.33110167425947346,-0.6960092527025523,0.0,0.0,0.0,-0.4588304043557301,-0.14511803270600865,0.09742095073735002,-0.5318681318681335,-0.10109890109890074,0.4879120879120862,0,0,0,0,0,0,0,0,0,0,0,0,3.500265598297119
15,,,,,,,,,,,,,,,,,,,0.030601968413819236,0.02477302204928833,-0.10977848986546708,-0.0073260073260073,-0.0073260073260073,-0.004884004884004867,,,,,,,,,,,,,,,,,,,0.0,0.033991272186052246,-0.11254939449984912,0.0,0.0,0.0,-0.6047133609503774,0.19169101006128564,-0.050534087803635885,-0.6285714285714299,0.0659340659340657,0.10109890109890074,0,0,0,0,0,0,0,0,0,0,0,0,4.050660848617554
16,,,,,,,,,,,,,,,,,,,0.030601968413819236,0.056832227054243845,-0.17778286411840818,0.0219780219780219,0.5054945054945073,-0.9133089133089124,,,,,,,,,,,,,,,,,,,0.0,0.09855158903224126,-0.23908527916720673,0.0,0.0,0.0,-0.6340173902544066,0.32889273406544106,-0.31273938766705844,-0.6285714285714299,0.3032967032967022,-0.4615384615384599,0,0,0,0,0,0,0,0,0,0,0,0,4.150091886520386
17,,,,,,,,,,,,,,,,,,,0.030601968413819236,0.13843747615777602,-0.31184863050278483,0.0219780219780219,0.5934065934065949,-0.854700854700854,,,,,,,,,,,,,,,,,,,0.0,0.1699561363394002,-0.3792083060595216,0.0,0.0,0.0,-0.6340173902544066,0.036966610225888985,-0.4924926564338815,-0.6549450549450562,0.27692307692307594,-0.5846153846153861,0,0,0,0,0,0,0,0,0,0,0,0,4.250691175460815
18,,,,,,,,,,,,,,,,,,,0.030601968413819236,0.1734111543450041,-0.38373896899875604,-0.0366300366300365,0.622710622710624,-0.7765567765567761,,,,,,,,,,,,,,,,,,,0.0,0.2041933917079266,-0.4464535964214852,0.0,0.0,0.0,-0.5754093316463482,-0.007065875452173742,-0.4777357718978069,-0.6197802197802211,0.2857142857142847,-0.2857142857142847,0,0,0,0,0,0,0,0,0,0,0,0,4.300085067749023
