,LF_leg_hip_q_cur,LF_leg_thigh_q_cur,LF_leg_knee_q_cur,LF_leg_hip_q_cur_dot,LF_leg_thigh_q_cur_dot,LF_leg_knee_q_cur_dot,RF_leg_hip_q_cur,RF_leg_thigh_q_cur,RF_leg_knee_q_cur,RF_leg_hip_q_cur_dot,RF_leg_thigh_q_cur_dot,RF_leg_knee_q_cur_dot,LB_leg_hip_q_cur,LB_leg_thigh_q_cur,LB_leg_knee_q_cur,LB_leg_hip_q_cur_dot,LB_leg_thigh_q_cur_dot,LB_leg_knee_q_cur_dot,RB_leg_hip_q_cur,RB_leg_thigh_q_cur,RB_leg_knee_q_cur,RB_leg_hip_q_cur_dot,RB_leg_thigh_q_cur_dot,RB_leg_knee_q_cur_dot,LF_leg_hip_q_des,LF_leg_thigh_q_des,LF_leg_knee_q_des,LF_leg_hip_q_des_dot,LF_leg_thigh_q_des_dot,LF_leg_knee_q_des_dot,RF_leg_hip_q_des,RF_leg_thigh_q_des,RF_leg_knee_q_des,RF_leg_hip_q_des_dot,RF_leg_thigh_q_des_dot,RF_leg_knee_q_des_dot,LB_leg_hip_q_des,LB_leg_thigh_q_des,LB_leg_knee_q_des,LB_leg_hip_q_des_dot,LB_leg_thigh_q_des_dot,LB_leg_knee_q_des_dot,RB_leg_hip_q_des,RB_leg_thigh_q_des,RB_leg_knee_q_des,RB_leg_hip_q_des_dot,RB_leg_thigh_q_des_dot,RB_leg_knee_q_des_dot,x_cur,y_cur,z_cur,R_cur,P_cur,Y_cur,x_des,y_des,z_des,R_des,P_des,Y_des,time
0,-0.013811109642095865,-0.0006666339079686168,0.001878787507973989,-0.02817540625876573,6.399944338080854e-05,0.0005354913468573282,0.01362284109795553,-0.003159384741810989,0.0014890904638180658,0.02373448812913958,-0.004218562091562003,0.008116077918433686,0.013803450580403442,-0.002953416103245843,0.001628935025614453,0.02667299287446427,-0.005748470973326187,0.012717826575061035,-0.013621116590850413,-0.0017699025818522784,-0.0002506329940645813,-0.02612510536103177,-8.142698578931747e-05,-8.74135727618604e-05,0.0,-0.5964105020462038,1.1098386856575864,0.0,0.0,0.0,0.0,0.5411067710784909,-1.1098386856575864,0.0,0.0,0.0,0.0,-0.5964105020462038,1.1098386856575864,0.0,0.0,0.0,0.0,0.5411067710784914,-1.1098386856575864,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.030330419540405
1,0.06371448938406399,-1.0573689295598578,1.2475804992017263,-1.8043654001345544,-13.208109339936753,17.3929481245275,-0.06161454181758241,1.0298904359230363,-1.2440962410048515,1.7508320784744007,8.90483088790241,-16.728753578072816,-0.035371802013235865,-0.9911883007329099,1.2084496965264604,-1.774995439407685,-15.462520490657454,18.87180237213025,0.02556500278643714,0.9981869609868159,-1.1943685615554287,0.7997583700062028,7.585136785554005,-16.69038087657053,0.0,-0.6287255168093209,1.171425237732927,0.0,0.0,0.0,0.0,0.5723189771746133,-1.171425237732927,0.0,0.0,0.0,0.0,-0.6287255168093209,1.171425237732927,0.0,0.0,0.0,0.0,0.5723189771746133,-1.171425237732927,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.080527544021606
2,-0.03471428626460682,-1.0021032635729625,1.1094337677805264,-8.075834983664379,13.149771372542242,-15.781766969056775,-0.06161454181758241,1.0298904359230363,-1.2440962410048515,1.7508320784744007,8.90483088790241,-16.728753578072816,-0.005436118309194882,-0.916035010695321,1.1092513504482318,2.8009485748822067,15.890552820705656,-10.390758165244241,0.010029402644376795,0.8841726709781073,-1.1805376394141085,-1.602563857075087,-16.38109116634343,9.009824998747568,0.0,-0.634758965827535,1.1829052596526728,0.0,0.0,0.0,0.0,0.578135983370065,-1.1829052596526728,0.0,0.0,0.0,0.0,-0.634758965827535,1.1829052596526728,0.0,0.0,0.0,0.0,0.578135983370065,-1.1829052596526728,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.09050798416138
3,-0.16743983290392794,-0.46732081454964014,1.1333931400346566,2.2653086813864176,16.605960939959402,21.095417463042452,0.21787481916912377,0.3750749815613226,-1.0827102732816778,1.4930252316812955,-18.228035250362126,-11.601327526558755,0.018491583686365942,-0.4846754234768005,1.1393706574746387,-0.3236450585984241,19.327855747464714,12.730382752141367,-0.020074426852715987,0.2556193864595153,-1.1275929752130178,0.5518465080589986,-17.41101438512605,-14.465889249770587,0.0,-0.6575147281528215,1.2261476869093537,0.0,0.0,0.0,0.0,0.6000441901411953,-1.2261476869093537,0.0,0.0,0.0,0.0,-0.6575147281528215,1.2261476869093537,0.0,0.0,0.0,0.0,0.6000441901411957,-1.2261476869093537,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.13039541244507
4,0.024196660181605267,-0.2713059927688235,1.5560537388157458,12.691747467982225,-2.832677456578893,14.876510545707042,0.056896579210987674,0.1668611031170597,-1.5527639160019637,-14.483821198395411,2.9312969817239467,-21.432394042689065,0.014495342133869826,-0.2037619743800443,1.4853935904590418,0.5357232241628107,0.6297636667524034,14.857279050009385,0.0017541146272295194,0.15986755543203301,-1.5637265394337323,0.6387857509910231,10.60050696021798,-17.50747567186511,0.0,-0.6730297094759812,1.2555780506643093,0.0,0.0,0.0,0.0,0.6149519514412103,-1.2555780506643093,0.0,0.0,0.0,0.0,-0.6730297094759812,1.2555780506643093,0.0,0.0,0.0,0.0,0.6149519514412107,-1.2555780506643093,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.16015911102295
5,0.2213350577427997,-0.47908201678753315,1.487951012748895,-0.057935156565793844,-10.518051217924581,11.319160662787013,-0.20861698881354496,0.36571029031038194,-1.4364474960792029,-5.579320426930246,12.187935273866572,-5.77804916042431,0.051058126743936505,-0.35116904956240536,1.3580685831718142,1.7555175916288794,-13.444326253254985,-20.116540124614094,-0.014032427793789992,0.5070548224116793,-1.3822257462681495,-0.7940287056285968,18.230629046942624,22.830584064512983,0.0,-0.696082855800654,1.2992244870094554,0.0,0.0,0.0,0.0,0.6370567394362263,-1.2992244870094554,0.0,0.0,0.0,0.0,-0.696082855800654,1.2992244870094554,0.0,0.0,0.0,0.0,0.6370567394362263,-1.2992244870094554,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.21001839637756
6,0.2213350577427997,-0.47908201678753315,1.487951012748895,-0.057935156565793844,-10.518051217924581,11.319160662787013,-0.20861698881354496,0.36571029031038194,-1.4364474960792029,-5.579320426930246,12.187935273866572,-5.77804916042431,0.051058126743936505,-0.35116904956240536,1.3580685831718142,1.7555175916288794,-13.444326253254985,-20.116540124614094,-0.014032427793789992,0.5070548224116793,-1.3822257462681495,-0.7940287056285968,18.230629046942624,22.830584064512983,0.0,-0.7006154096557302,1.3077938005435608,0.0,0.0,0.0,0.0,0.641396113092318,-1.3077938005435608,0.0,0.0,0.0,0.0,-0.7006154096557302,1.3077938005435608,0.0,0.0,0.0,0.0,0.641396113092318,-1.3077938005435608,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.22091484069824
7,0.21997220988466637,-0.5353056669009959,1.5549116266233183,-0.8732922556516318,-4.494415199381155,0.8036364479570004,-0.21748430755841497,0.4325845146820253,-1.5226075803832755,0.04232569136189876,6.0649208964605315,-2.877783464710135,0.056612815637410385,-0.4714122861410148,1.4415202329002241,0.6828085362257698,-13.963328779528183,10.6106358060346,-0.014842500941464998,0.616154280819802,-1.5188993595712876,-0.266273706562273,9.101632487968859,-6.957986292109608,0.0,-0.7083509080173256,1.3224091022559357,0.0,0.0,0.0,0.0,0.64879665001075,-1.3224091022559357,0.0,0.0,0.0,0.0,-0.7083509080173256,1.3224091022559357,0.0,0.0,0.0,0.0,0.64879665001075,-1.3224091022559357,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.24065065383911
8,0.22247114473464258,-0.6965668590277385,1.7458013086744533,-0.9683621351352336,-3.4625810123251948,-1.4263824723723146,-0.23395917415416356,0.5857292031442975,-1.7259554231313157,-0.7191397339029723,4.256503243104396,-6.380860123960414,0.06948034224703736,-0.7199654786732905,1.7734384231522977,0.18038036779243974,-6.64122791365438,10.82923058532895,-0.03240130733325852,0.8298601226767417,-1.8184359831168777,-0.5421358202385558,6.649303095819881,-10.384850667034915,0.0,-0.7462247242783278,1.3937853971659986,0.0,0.0,0.0,0.0,0.6849307501134714,-1.3937853971659986,0.0,0.0,0.0,0.0,-0.7462247242783278,1.3937853971659986,0.0,0.0,0.0,0.0,0.6849307501134714,-1.3937853971659986,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.39012575149536
9,0.22247114473464258,-0.6965668590277385,1.7458013086744533,-0.9683621351352336,-3.4625810123251948,-1.4263824723723146,-0.23395917415416356,0.5857292031442975,-1.7259554231313157,-0.7191397339029723,4.256503243104396,-6.380860123960414,0.06948034224703736,-0.7199654786732905,1.7734384231522977,0.18038036779243974,-6.64122791365438,10.82923058532895,-0.03240130733325852,0.8298601226767417,-1.8184359831168777,-0.5421358202385558,6.649303095819881,-10.384850667034915,0.0,-0.7474082285356136,1.3960107351457582,0.0,0.0,0.0,0.0,0.6860571239916928,-1.3960107351457582,0.0,0.0,0.0,0.0,-0.7474082285356136,1.3960107351457582,0.0,0.0,0.0,0.0,0.6860571239916933,-1.3960107351457582,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,32.40012860298157
