,LF_leg_hip_q_cur,LF_leg_thigh_q_cur,LF_leg_knee_q_cur,LF_leg_hip_q_cur_dot,LF_leg_thigh_q_cur_dot,LF_leg_knee_q_cur_dot,RF_leg_hip_q_cur,RF_leg_thigh_q_cur,RF_leg_knee_q_cur,RF_leg_hip_q_cur_dot,RF_leg_thigh_q_cur_dot,RF_leg_knee_q_cur_dot,LB_leg_hip_q_cur,LB_leg_thigh_q_cur,LB_leg_knee_q_cur,LB_leg_hip_q_cur_dot,LB_leg_thigh_q_cur_dot,LB_leg_knee_q_cur_dot,RB_leg_hip_q_cur,RB_leg_thigh_q_cur,RB_leg_knee_q_cur,RB_leg_hip_q_cur_dot,RB_leg_thigh_q_cur_dot,RB_leg_knee_q_cur_dot,LF_leg_hip_q_des,LF_leg_thigh_q_des,LF_leg_knee_q_des,LF_leg_hip_q_des_dot,LF_leg_thigh_q_des_dot,LF_leg_knee_q_des_dot,RF_leg_hip_q_des,RF_leg_thigh_q_des,RF_leg_knee_q_des,RF_leg_hip_q_des_dot,RF_leg_thigh_q_des_dot,RF_leg_knee_q_des_dot,LB_leg_hip_q_des,LB_leg_thigh_q_des,LB_leg_knee_q_des,LB_leg_hip_q_des_dot,LB_leg_thigh_q_des_dot,LB_leg_knee_q_des_dot,RB_leg_hip_q_des,RB_leg_thigh_q_des,RB_leg_knee_q_des,RB_leg_hip_q_des_dot,RB_leg_thigh_q_des_dot,RB_leg_knee_q_des_dot,RB_leg_hip_U_des,RB_leg_thigh_U_des,RB_leg_knee_U_des,RB_leg_hip_U_cur,RB_leg_thigh_U_cur,RB_leg_knee_U_cur,x_cur,y_cur,z_cur,R_cur,P_cur,Y_cur,x_des,y_des,z_des,R_des,P_des,Y_des,time
0,,,,,,,,,,,,,,,,,,,0.013115129320212304,-0.0072861829556671864,0.004857455303778124,-0.0073260073260073,-0.0073260073260073,-0.17094017094017033,,,,,,,,,,,,,,,,,,,0.0,0.01983200871309121,-0.0848192911020586,0.0,0.0,0.0,-0.2549765790782388,0.5496898407011752,-1.6225947571765642,-0.0659340659340657,-0.03956043956043942,0.0219780219780219,0,0,0,0,0,0,0,0,0,0,0,0,6.4373016357421875e-06
1,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.056832227054243845,-0.1602960250247918,-0.0952380952380949,0.989010989010989,-1.7924297924297932,,,,,,,,,,,,,,,,,,,0.0,0.11758472815222287,-0.2764186471511417,0.0,0.0,0.0,0.12438282706082049,0.2260390329485915,-0.5300226500972056,-0.00439560439560438,0.5318681318681335,-0.6813186813186825,0,0,0,0,0,0,0,0,0,0,0,0,0.10009622573852539
2,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.12095063706416909,-0.2865898629231178,-0.0366300366300365,0.7545787545787555,-1.2258852258852262,,,,,,,,,,,,,,,,,,,0.0,0.18215670391207794,-0.40316722712440617,0.0,0.0,0.0,0.06577476845276209,0.4695425823794217,-1.1056620581405416,0.03076923076923066,0.4439560439560424,-0.9010989010989015,0,0,0,0,0,0,0,0,0,0,0,0,0.15060949325561523
3,,,,,,,,,,,,,,,,,,,-0.0014572365911362795,0.24918745708400536,-0.5139187711401026,-0.0659340659340657,0.695970695970697,-1.3724053724053722,,,,,,,,,,,,,,,,,,,0.0,0.3084163309447199,-0.6513682620909474,0.0,0.0,0.0,0.09507879775679129,0.48860678124359325,-1.3765844466115238,-0.0219780219780219,0.38241758241758106,-1.463736263736262,0,0,0,0,0,0,0,0,0,0,0,0,0.25020670890808105
4,,,,,,,,,,,,,,,,,,,0.004371709773408838,0.4473716334782978,-0.892800284835071,0.0805860805860803,0.8131868131868139,-1.4798534798534793,,,,,,,,,,,,,,,,,,,0.0,0.4864935160933834,-1.002126141051894,0.0,0.0,0.0,-0.16802027605425707,-0.030749160885100935,-0.7066636444829808,-0.10109890109890074,-0.03956043956043942,-0.7516483516483525,0,0,0,0,0,0,0,0,0,0,0,0,0.40059614181518555
5,,,,,,,,,,,,,,,,,,,0.004371709773408838,0.5056610971236779,-1.0054932478828107,-0.0366300366300365,0.7838827838827847,-1.6263736263736253,,,,,,,,,,,,,,,,,,,0.0,0.5406975035357617,-1.109031267933801,0.0,0.0,0.0,-0.05080415883814027,-0.08315465564110802,-0.44438677464618137,-0.07472527472527446,0.00439560439560438,-0.5230769230769248,0,0,0,0,0,0,0,0,0,0,0,0,0.4506368637084961
6,,,,,,,,,,,,,,,,,,,0.0072861829556671864,0.6717860685130148,-1.3940896721853449,-0.0073260073260073,0.4761904761904745,-1.196581196581197,,,,,,,,,,,,,,,,,,,0.0,0.7222452356866862,-1.4675198329107253,0.0,0.0,0.0,-0.13839765178733643,0.5329928672829531,-0.2720220179264119,-0.16263736263736206,0.549450549450551,-0.312087912087911,0,0,0,0,0,0,0,0,0,0,0,0,0.650531530380249
7,,,,,,,,,,,,,,,,,,,0.0072861829556671864,0.7592202639810779,-1.5981027949441777,-0.0073260073260073,0.4468864468864453,-0.8253968253968248,,,,,,,,,,,,,,,,,,,0.0,0.8121405502425141,-1.6452681451347382,0.0,0.0,0.0,-0.13839765178733643,0.6115192783422785,-0.11791017841438423,-0.20659340659340586,0.7076923076923087,-0.27692307692307594,0,0,0,0,0,0,0,0,0,0,0,0,0.8000304698944092
8,,,,,,,,,,,,,,,,,,,0.013115129320212304,0.8204242008087306,-1.7069097937488873,-0.0659340659340657,-0.0073260073260073,-0.004884004884004867,,,,,,,,,,,,,,,,,,,0.0,0.85495644078964,-1.7299858200498168,0.0,0.0,0.0,-0.19636852047018039,0.6979708069441948,-0.45663652113458575,-0.3296703296703285,0.6285714285714299,-0.45274725274725114,0,0,0,0,0,0,0,0,0,0,0,0,1.0502262115478516
9,,,,,,,,,,,,,,,,,,,0.01894407568474321,0.8204242008087306,-1.7069097937488873,-0.0073260073260073,-0.0366300366300365,-0.06349206349206327,,,,,,,,,,,,,,,,,,,0.0,0.8463526430092041,-1.7129586966953805,0.0,0.0,0.0,-0.3715555063688569,0.555198880639507,-0.05748599543780042,-0.40879120879120734,0.5934065934065949,-0.1978021978021971,0,0,0,0,0,0,0,0,0,0,0,0,1.100393295288086
